product_names,prices,links,ratings,reviews
"Arctic Hunter Backpack for Men Anti-theft Laptop Bag with Lock 180 Degree Opening Stylish Backpack with 15.6 inch Laptop Pocket 25L Water-resistant Breathable Business Laptop Backpack for Office College Daily Use,Black ","2,985",https://www.amazon.in/Backpack-Anti-Theft-Water-resistant-Multi-Pocket-Business/dp/B0B6FN92DN/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-211,4.6,32
"Artistix Avian Unisex Water Repellent Anti Theft Travel Backpack with USB Port (Black, 32 L) ","1,989",https://www.amazon.in/Artistix-Unisex-Travel-Backpack-Repellent/dp/B09B5DMGM1/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-212,4.5,"1,037"
Wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment - ,459,https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-213,3.9,322
Good Friends Laptop Bag/Backpack for Boys Girls/Office School College Teens & Students Waterproof School Bag ,494,https://www.amazon.in/Good-Friends-Backpack-Students-Waterproof/dp/B0BPF4QWV2/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-214,,
Kuber Industries Silk Embroidered Women Potli Bag (Cream) -CTKTC8803 ,265,https://www.amazon.in/Kuber-Industries-Embroidered-Women-CTKTC8803/dp/B07SWD51BV/ref=sr_1_215?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-215,3.8,108
ADISA women girls quilted checks crossbody box sling bag with gold chain ,309,https://www.amazon.in/ADISA-SL5008-black-women-quilted/dp/B078JNB821/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-216,4.0,"3,412"
Red Lemon BANGE Waterproof TPU Unisex Travel Crossbody Sling Bag Chest Pack with USB charging ,"1,797",https://www.amazon.in/Red-Lemon-Waterproof-Crossbody-charging/dp/B0B12WH5ND/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-217,4.4,73
"AirCase Premium Laptop Bag with 6 Pockets fits Upto 15.6"" Laptop/MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Sleeve Pouch, for Men & Women,Ash- 6 Months Warranty ",598,https://www.amazon.in/AirCase-Premium-Waterproof-Neoprene-Warranty/dp/B07JBBKD5S/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-218,4.4,"4,268"
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Grey & Sea Green) ,"1,199",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzE2NDk1MzY5Nzc3NjU2OjE2OTc3MTU0ODQ6c3BfbXRmOjMwMDA3MTgyMTA3ODgzMjo6MDo6&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MG3F91S%2Fref%3Dsr_1_219_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715484%26sprefix%3Dba%252Caps%252C283%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.2,"8,212"
POLICE VIRGO LAPTOP BACKPACK- NAVY ,"1,149",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzE2NDk1MzY5Nzc3NjU2OjE2OTc3MTU0ODQ6c3BfbXRmOjMwMDAxNzA3MzE2MzIzMjo6MDo6&url=%2FPOLICE-VIRGO-LAPTOP-BACKPACK-NAVY%2Fdp%2FB0BSGQSQGH%2Fref%3Dsr_1_220_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715484%26sprefix%3Dba%252Caps%252C283%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2.0,1
Heart Home Small OXO-Biodegradable Waste Bags|30 Bags Roll|Leak Proof & Odour Free|Easy Disposal|Size 43 x 48 CM (Black)-HS41HEARTHH24001 (Plastic) ,59,https://www.amazon.in/Heart-Home-Garbage-Dustbin-HS41HEARTHH24001/dp/B09DSKVLBG/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-221,3.9,325
Tommy Hilfiger 31 cms Black Laptop Backpack (TH/BIKOL01ARD) ,"1,678",https://www.amazon.in/Tommy-Hilfiger-Backpack-TH-BIKOL01ARD/dp/B077S67FZP/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-222,4.3,123
"‎GIZGA essentials Laptop Bag Sleeve Case Cover Pouch for 14.1 Inch Laptop/MacBook, Office/College Laptop Bag for Men & Women, Multiple Pockets, Water Repellent, Shock Absorber, Grey ",249,https://www.amazon.in/%E2%80%8EGIZGA-essentials-Multiple-Repellent-Absorber/dp/B0BNDXLF79/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-223,3.8,59
"Zureni OXO-Biodegradable Garbage Dustbin Bags (Large, 60 x 81 cm) Drawstring Anti-drip Trash Waste Basket Bag for Kitchen Office Warehouse Pantry (Black, Green, Blue, 3 x 15 Pcs/Roll) ",149,https://www.amazon.in/Zureni-OXO-Biodegradable-Drawstring-Anti-drip-Warehouse/dp/B0BTHC4F2T/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-224,4.3,610
PALAY® Tote Bags For Women Bag Corduroy Large Capacity Reusable Shopping Bag Washable Shoulder Bags HandBags for School Work Shopping Travel Daily Use Grocery ,488,https://www.amazon.in/Corduroy-Reusable-Shopping-Washable-Shoulder/dp/B0BNX437F8/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-225,4.3,102
DaisyStar Women Fashion Handbags Tote Purses Stylish Ladies Women and Girls Handbag for Office Bag Ladies Travel Shoulder Bag Tote for College Girls Handbag_Variation_10 ,379,https://www.amazon.in/DaisyStar-Fashion-Handbags-Shoulder-Beaver_Handbag_37/dp/B0C8BGFJQZ/ref=sr_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-226,4.3,20
Gear Elevate Faux Leather 20L Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with RainCover for Men/Women (Pink) ,"1,899",https://www.amazon.in/Gear-Resistant-Anti-Theft-Backpack-RainCover/dp/B0CHYMQN9Y/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-227,,
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years) ,229,https://www.amazon.in/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1697715484&sprefix=ba%2Caps%2C283&sr=8-228,3.7,"8,381"
COSMUS RIPON Casual Travel College Laptop Backpack Dual Compartment 24 litres Bag ,"1,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzE2NDk1MzY5Nzc3NjU2OjE2OTc3MTU0ODQ6c3BfYnRmOjMwMDA3MjA4NzE0NjIzMjo6MDo6&url=%2FCOSMUS-Casual-College-Backpack-Compartment%2Fdp%2FB0CKX9TXDW%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715484%26sprefix%3Dba%252Caps%252C283%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,
Pinklips Shopping korean band boys girls Theme Fan Art Laptop Bag Casual School Backpack (COMBO OF 3-SIZE BAGS) - PINKBAGS_777 (Standard) ,"1,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzE2NDk1MzY5Nzc3NjU2OjE2OTc3MTU0ODQ6c3BfYnRmOjMwMDA1NTkzMjg1NTczMjo6MDo6&url=%2FPinklips-Shopping-Blackpink-Laptop-Backpack%2Fdp%2FB0B7DL5GMY%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715484%26sprefix%3Dba%252Caps%252C283%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,3.8,44
"Arctic Hunter Backpack for Men Stylish 15.6-inch Laptop Bag Shockproof PU Coating Water-resistant Anti-theft 25L Padded Backpack for Office College and Daily Use,Black ","3,324",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTgzMzk1NTI2Mzg3NjU2OjE2OTc3MTU0ODY6c3BfYXRmX25leHQ6MzAwMDMyMzg0NTM3OTMyOjowOjo&url=%2FBackpack-Business-Water-resistant-Anti-theft-Charging%2Fdp%2FB0B6FLWDW9%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715486%26sprefix%3Dba%252Caps%252C283%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.9,17
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L ","1,199",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTgzMzk1NTI2Mzg3NjU2OjE2OTc3MTU0ODY6c3BfYXRmX25leHQ6MjAwNDMzMjExMzY2MDY6OjA6Og&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715486%26sprefix%3Dba%252Caps%252C283%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.2,"2,305"
Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black) ,689,https://www.amazon.in/Half-Moon-Hercules-Travelling-Compartment/dp/B0CJ3FDW3K/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-227,5.0,4
Gear Elevate Faux Leather 20L Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with RainCover for Men/Women (Pink) ,"1,899",https://www.amazon.in/Gear-Resistant-Anti-Theft-Backpack-RainCover/dp/B0CHYMQN9Y/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-228,,
Wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment - ,459,https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-229,3.9,322
Good Friends Laptop Bag/Backpack for Boys Girls/Office School College Teens & Students Waterproof School Bag ,494,https://www.amazon.in/Good-Friends-Backpack-Students-Waterproof/dp/B0BPF4QWV2/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-230,,
"Red Lemon Titan Ultrafit Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 45L&35L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack ","3,597",https://www.amazon.in/Red-Lemon-15-6-inch-Backpacks-Travelling/dp/B0CGZHQ643/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-231,4.3,329
Red Lemon BANGE Waterproof TPU Unisex Travel Crossbody Sling Bag Chest Pack with USB charging ,"1,797",https://www.amazon.in/Red-Lemon-Waterproof-Crossbody-charging/dp/B0B12WH5ND/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-232,4.4,73
"ARTISTIX Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black) ","1,783",https://www.amazon.in/Artistix-Alpine-Laptop-Backpack-Business/dp/B08SVV5HZY/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-233,4.4,"1,232"
"‎GIZGA essentials Laptop Bag Sleeve Case Cover Pouch for 14.1 Inch Laptop/MacBook, Office/College Laptop Bag for Men & Women, Multiple Pockets, Water Repellent, Shock Absorber, Grey ",249,https://www.amazon.in/%E2%80%8EGIZGA-essentials-Multiple-Repellent-Absorber/dp/B0BNDXLF79/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-234,3.8,59
"uppercase 22 Ltrs Large (14.6 inch) Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls , 750 Days warranty ","1,950",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTgzMzk1NTI2Mzg3NjU2OjE2OTc3MTU0ODY6c3BfbXRmOjIwMDk3NjEyMjMxOTk4OjowOjo&url=%2Fuppercase-resistant-sustainable-Rainproof-Detachable%2Fdp%2FB0BC4B4VRM%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715486%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.4,31
"Swiss Military Soft Sided Laptop Roller Case with Backpack, Trolley Suitcase 32 Liters Black Color, LTB7 and LBP58 ","4,789",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTgzMzk1NTI2Mzg3NjU2OjE2OTc3MTU0ODY6c3BfbXRmOjIwMTI2MDc2NDA1NTk4OjowOjo&url=%2FSwiss-Military-Backpack-Trolley-Suitcase%2Fdp%2FB0BTDN823G%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715486%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA9XP90DC1X0F8,3.4,39
PALAY® Tote Bags For Women Bag Corduroy Large Capacity Reusable Shopping Bag Washable Shoulder Bags HandBags for School Work Shopping Travel Daily Use Grocery ,488,https://www.amazon.in/Corduroy-Reusable-Shopping-Washable-Shoulder/dp/B0BNX437F8/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-237,4.3,102
Amazon Brand - Solimo Rectangular Rexine Jumbo Underbed Storage Bag with Zipper and Handle- 18.9 x 23.62 x 14.17 Inches (Black and White) ,339,https://www.amazon.in/Amazon-Brand-Solimo-Underbed-Storage/dp/B084MS8LTW/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-238,4.2,"1,138"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years) ,229,https://www.amazon.in/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-239,3.7,"8,381"
"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU) ",899,https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-240,3.8,624
Half Moon 50L Water-Resistant Laptop Travelling Rucksack Trekking Backpack/Bag for Luggage Travel for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Navy Blue) ,689,https://www.amazon.in/Half-Moon-Waterproof-Rucksack-Compartment/dp/B085MF4HD3/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-241,3.9,471
Wildcraft 45 Ltrs Black Rucksack (8903338073840) (Extra Large Size) ,"1,599",https://www.amazon.in/Wildcraft-Ltrs-Black-Rucksack-8903338073840/dp/B01G5I8VDS/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-242,4.3,"1,096"
Swiss Military Laptop Soft Roller Case Cum Backpack | 23-Liter Trolley Bag with Rain Cover | Quick Access Pockets | Model: LTB5A ,"3,299",https://www.amazon.in/Swiss-Military-Backpack-Pockets-LTB5A/dp/B0BHJ9WMZK/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-243,3.7,42
"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel ","1,199",https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1697715486&sprefix=ba%2Caps%2C283&sr=8-244,3.5,776
COSMUS RIPON Casual Travel College Laptop Backpack Dual Compartment 24 litres Bag ,"1,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTgzMzk1NTI2Mzg3NjU2OjE2OTc3MTU0ODY6c3BfYnRmOjMwMDA3MjA4NzE0NjUzMjo6MDo6&url=%2FCOSMUS-Casual-College-Backpack-Compartment%2Fdp%2FB0CKX9T39R%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715486%26sprefix%3Dba%252Caps%252C283%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,
Travel Point 25L Double-Line Backpack | Laptop Backpack | School Bag | School Backpack | Travel Backpack | Office Backpack | Multipurpose Backpack For Men & Women with 1 Year Warranty ,799,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTgzMzk1NTI2Mzg3NjU2OjE2OTc3MTU0ODY6c3BfYnRmOjMwMDA2NTA0NTc5OTQzMjo6MDo6&url=%2FTRAVEL-POINT-Backpack-Multipurpose-BLUE-WHITE%2Fdp%2FB0BTD4STH5%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715486%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.1,21
BRAND LEATHER Full Grain Genuine Leather 17 inch Laptop Backpack Extra Large Camping Travel Weekender Daypack For Men & Women ,"5,639",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzA4MzgwMjcxMjI2NTY6MTY5NzcxNTQ4NzpzcF9hdGZfbmV4dDozMDAwMjQyNTE2NzU0MzI6OjA6Og&url=%2FBRAND-LEATHER-Leather-Laptop-Backpack%2Fdp%2FB07KPJT1V7%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715487%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,3.8,10
WHITECRAFT Polyester 30 Liter Waterproof Backpack for Men & Women| Fits upto 12-17 Inch Laptop Bag | Travel/Business/College/Casual Daypacks ,386,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzA4MzgwMjcxMjI2NTY6MTY5NzcxNTQ4NzpzcF9hdGZfbmV4dDozMDAwNjI5MDQ4NTQ5MzI6OjA6Og&url=%2FWHITECRAFT-Polyester-Waterproof-Backpack-Business%2Fdp%2FB0CJJQPRX8%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715487%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,
Half Moon 50L Water-Resistant Laptop Travelling Rucksack Trekking Backpack/Bag for Luggage Travel for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Navy Blue) ,689,https://www.amazon.in/Half-Moon-Waterproof-Rucksack-Compartment/dp/B085MF4HD3/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-243,3.9,471
Wildcraft 45 Ltrs Black Rucksack (8903338073840) (Extra Large Size) ,"1,599",https://www.amazon.in/Wildcraft-Ltrs-Black-Rucksack-8903338073840/dp/B01G5I8VDS/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-244,4.3,"1,096"
Swiss Military Laptop Soft Roller Case Cum Backpack | 23-Liter Trolley Bag with Rain Cover | Quick Access Pockets | Model: LTB5A ,"3,299",https://www.amazon.in/Swiss-Military-Backpack-Pockets-LTB5A/dp/B0BHJ9WMZK/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-245,3.7,42
"RIONTO Messenger Bag - Laptop Bag for Men, PU Leather Expandable Office Bag for Men | Supports Laptop Upto 15.6 inches (Tan) ","1,197",https://www.amazon.in/RIONTO-Messenger-Bag-Expandable-Supports/dp/B0C5T56YNY/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-246,4.6,189
F Gear Milestone Olive Casual 20 Ltrs Laptop Backpack (3376) ,"1,155",https://www.amazon.in/F-Gear-Milestone-Casual-Laptop-Backpack/dp/B08FX1R6WY/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-247,4.0,855
Impulse Diggy 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty ,399,https://www.amazon.in/Impulse-Diggy-Backpack-Resistant-Teal/dp/B0CJHHX1QC/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-248,4.0,22
Aristocrat Cadet Polyester 62 cms Red Travel Duffle ,"1,509",https://www.amazon.in/Aristocrat-Cadet-Polyester-Travel-Duffle/dp/B07S7FKD6D/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-249,4.0,"1,284"
MI Business Casual 21L Water Resistant Laptop Backpack ,749,https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-250,4.4,"1,438"
POLICE JOBO LAPTOP BACKPACK- NAVY ,"1,049",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzA4MzgwMjcxMjI2NTY6MTY5NzcxNTQ4NzpzcF9tdGY6MzAwMDE3MDczMTYzMDMyOjowOjo&url=%2FPOLICE-JOBO-LAPTOP-BACKPACK-NAVY%2Fdp%2FB0BSGQJYLX%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715487%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,,
PAZZO Bullet - 35 L Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop with 1 Year Warranty ,799,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzA4MzgwMjcxMjI2NTY6MTY5NzcxNTQ4NzpzcF9tdGY6MzAwMDUxMDczMzUyNDMyOjowOjo&url=%2FPAZZO-Bullet-Business-Backpack-Resistant%2Fdp%2FB0CHLVJ6T5%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715487%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,,
"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres ","1,124",https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-253,4.3,24
"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","2,400",https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BRMWDNZ7/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-254,4.3,97
"PALAY® Tote Bag Corduroy Solid Color Hand Bag for Women Shoulder Bag for Shopping, Commuting, Shopping Bag, Large Grocery Bag ",499,https://www.amazon.in/Corduroy-Capacity-HandBags-Shoulder-Shopping/dp/B0BZYXT8Q7/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-255,4.5,8
"Genie Kira Laptop Backpack for Women in pastel Lavender colour. More Volume, 3 zips, Stylish & Trendy College Bags for Girls, Water Resistant, Lightweight Bags for Office, Travelling. 36 litres. 19"" ",999,https://www.amazon.in/Genie-Backpack-Resistant-Lightweight-Travelling/dp/B097JK2J2X/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-256,5.0,1
Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange) ,749,https://www.amazon.in/Dyazo-Resistant-Photographers-Compatible-Panasonic/dp/B0BWWD1QQQ/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-257,4.2,739
Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Bag/Office Backpack for Men/Women-Black ,799,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1697715487&sprefix=ba%2Caps%2C283&sr=8-258,4.4,"2,791"
